0,01101,"064  ","0640824","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ4ｼﾞﾖｳﾆｼ(20-30ﾁﾖｳﾒ)","北海道","札幌市中央区","北四条西（２０～３０丁目）",1,0,1,0,0,0
1,01101,"064  ","0640824",,,,,,,,,,,,
0,01101,"060  ","0600035","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ5ｼﾞﾖｳﾋｶﾞｼ","北海道","札幌市中央区","北五条東",0,0,1,0,0,0
1,01101,"060  ","0600035",,,,,,,,,,,,
0,01101,"060  ","0600005","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ5ｼﾞﾖｳﾆｼ(1-24ﾁﾖｳﾒ)","北海道","札幌市中央区","北五条西（１～２４丁目）",1,0,1,0,0,0
1,01101,"060  ","0600005",,,,,,,,,,,,
0,01101,"064  ","0640825","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ5ｼﾞﾖｳﾆｼ(25-29ﾁﾖｳﾒ)","北海道","札幌市中央区","北五条西（２５～２９丁目）",1,0,1,0,0,0
1,01101,"064  ","0640825",,,,,,,,,,,,
0,01101,"060  ","0600006","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ6ｼﾞﾖｳﾆｼ(10-25ﾁﾖｳﾒ)","北海道","札幌市中央区","北六条西（１０～２５丁目）",1,0,1,0,0,0
1,01101,"060  ","0600006",,,,,,,,,,,,
0,01101,"064  ","0640826","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ6ｼﾞﾖｳﾆｼ(26-28ﾁﾖｳﾒ)","北海道","札幌市中央区","北六条西（２６～２８丁目）",1,0,1,0,0,0
1,01101,"064  ","0640826",,,,,,,,,,,,
0,01101,"060  ","0600007","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ7ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北七条西",0,0,1,0,0,0
1,01101,"060  ","0600007",,,,,,,,,,,,
0,01101,"060  ","0600008","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ8ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北八条西",0,0,1,0,0,0
1,01101,"060  ","0600008",,,,,,,,,,,,
0,01101,"060  ","0600009","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ9ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北九条西",0,0,1,0,0,0
1,01101,"060  ","0600009",,,,,,,,,,,,
0,01101,"060  ","0600010","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ10ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北十条西",0,0,1,0,0,0
1,01101,"060  ","0600010",,,,,,,,,,,,
0,01101,"060  ","0600011","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ11ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北十一条西",0,0,1,0,0,0
1,01101,"060  ","0600011",,,,,,,,,,,,
0,01101,"060  ","0600012","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ12ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北十二条西",0,0,1,0,0,0
1,01101,"060  ","0600012",,,,,,,,,,,,
0,01101,"060  ","0600013","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ13ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北十三条西",0,0,1,0,0,0
1,01101,"060  ","0600013",,,,,,,,,,,,
0,01101,"060  ","0600014","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ14ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北十四条西",0,0,1,0,0,0
1,01101,"060  ","0600014",,,,,,,,,,,,
0,01101,"060  ","0600015","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ15ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北十五条西",0,0,1,0,0,0
1,01101,"060  ","0600015",,,,,,,,,,,,
0,01101,"060  ","0600016","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ16ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北十六条西",0,0,1,0,0,0
1,01101,"060  ","0600016",,,,,,,,,,,,
0,01101,"060  ","0600017","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ17ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北十七条西",0,0,1,0,0,0
1,01101,"060  ","0600017",,,,,,,,,,,,
0,01101,"060  ","0600018","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ18ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北十八条西",0,0,1,0,0,0
1,01101,"060  ","0600018",,,,,,,,,,,,
0,01101,"060  ","0600020","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ20ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北二十条西",0,0,1,0,0,0
1,01101,"060  ","0600020",,,,,,,,,,,,
0,01101,"060  ","0600021","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ21ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北二十一条西",0,0,1,0,0,0
1,01101,"060  ","0600021",,,,,,,,,,,,
0,01101,"060  ","0600022","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｷﾀ22ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","北二十二条西",0,0,1,0,0,0
1,01101,"060  ","0600022",,,,,,,,,,,,
0,01101,"064  ","0640943","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ｻｶｲｶﾞﾜ","北海道","札幌市中央区","界川",0,0,1,0,0,0
1,01101,"064  ","0640943",,,,,,,,,,,,
0,01101,"064  ","0640931","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾅｶｼﾞﾏｺｳｴﾝ","北海道","札幌市中央区","中島公園",0,0,0,0,0,0
1,01101,"064  ","0640931",,,,,,,,,,,,
0,01101,"064  ","0640945","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾊﾞﾝｹｲ","北海道","札幌市中央区","盤渓",0,0,0,0,0,0
1,01101,"064  ","0640945",,,,,,,,,,,,
0,01101,"064  ","0640942","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾌｼﾐ","北海道","札幌市中央区","伏見",0,0,1,0,0,0
1,01101,"064  ","0640942",,,,,,,,,,,,
0,01101,"064  ","0640946","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾌﾀｺﾞﾔﾏ","北海道","札幌市中央区","双子山",0,0,1,0,0,0
1,01101,"064  ","0640946",,,,,,,,,,,,
0,01101,"064  ","0640944","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾏﾙﾔﾏﾆｼﾏﾁ","北海道","札幌市中央区","円山西町",0,0,1,0,0,0
1,01101,"064  ","0640944",,,,,,,,,,,,
0,01101,"060  ","0600051","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ1ｼﾞﾖｳﾋｶﾞｼ","北海道","札幌市中央区","南一条東",0,0,1,0,0,0
1,01101,"060  ","0600051",,,,,,,,,,,,
